bno,id,title,bcontent,write_date,write_update_date,bcount
59,com.accuweather.Cookley,새로운 게시글 제목 59,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 59의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2023-12-02,2023-11-06,717
60,com.hibu.Namfix,새로운 게시글 제목 60,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 60의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-08-10,2024-10-08,189
61,me.flavors.Regrant,새로운 게시글 제목 61,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 61의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2023-12-26,2024-08-25,651
62,it.google.Daltfresh,새로운 게시글 제목 62,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 62의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-02-25,2024-03-12,981
63,com.hibu.Namfix,새로운 게시글 제목 63,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 63의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2023-11-20,2023-10-25,330
64,com.wikia.Prodder,새로운 게시글 제목 64,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 64의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-04-14,2024-08-03,859
65,com.engadget.Bamity,새로운 게시글 제목 65,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 65의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-06-15,2024-09-29,53
66,edu.berkeley.Flowdesk,새로운 게시글 제목 66,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 66의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-04-13,2024-09-02,199
67,com.hibu.Namfix,새로운 게시글 제목 67,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 67의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-02-18,2023-10-24,818
68,net.discuz.Zathin,새로운 게시글 제목 68,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 68의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-08-06,2024-02-22,596
69,de.e-recht24.Domainer,새로운 게시글 제목 69,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 69의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-01-21,2024-05-31,718
70,net.discuz.Zathin,새로운 게시글 제목 70,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 70의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-04-11,2023-12-31,293
71,com.accuweather.Cookley,새로운 게시글 제목 71,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 71의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-01-09,2024-09-18,903
72,com.phpbb.Viva,새로운 게시글 제목 72,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 72의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-02-12,2024-01-16,913
73,com.walmart.Greenlam,새로운 게시글 제목 73,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 73의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-09-01,2024-10-21,561
74,jp.ne.dion.Treeflex,새로운 게시글 제목 74,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 74의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-01-28,2024-02-13,935
75,com.studiopress.Sonsing,새로운 게시글 제목 75,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 75의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-09-29,2024-01-07,613
76,com.accuweather.Cookley,새로운 게시글 제목 76,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 76의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-07-25,2024-09-06,816
77,com.phpbb.Viva,새로운 게시글 제목 77,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 77의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-09-04,2023-11-02,868
78,com.nifty.Stringtough,새로운 게시글 제목 78,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 78의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-09-15,2023-12-02,546
79,de.e-recht24.Domainer,새로운 게시글 제목 79,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 79의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2023-12-09,2023-12-15,500
80,de.e-recht24.Domainer,새로운 게시글 제목 80,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 80의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-01-15,2023-10-31,897
81,de.e-recht24.Domainer,새로운 게시글 제목 81,"이 게시글은 데이터 생성을 위한 새로운 예시입니다. 게시글 번호 81의 내용은 테스트를 위해 작성되었으며, 길게 작성하여 실제 사용될 수 있는 게시글 형식에 맞게 작성되었습니다. 추가적인 정보는 포함되지 않았으며, 데이터베이스 용량 테스트 및 성능 테스트를 위한 가상의 데이터입니다. 유의미한 정보를 담고 있지 않으며 단순한 예시임을 유의하십시오.",2024-09-11,2024-07-20,601
